SessionID,WindowNumber,Press_count,Deltas_0_mean,Deltas_0_median,Deltas_0_std,Deltas_1_mean,Deltas_1_median,Deltas_1_std,Contact_size_mean,Contact_size_std,Pressure_mean,Pressure_std,Acc_X_mean,Acc_X_std,Acc_Y_mean,Acc_Y_std,Acc_Z_mean,Acc_Z_std,Gyr_X_mean,Gyr_X_std,Gyr_Y_mean,Gyr_Y_std,Gyr_Z_mean,Gyr_Z_std,Mag_X_mean,Mag_X_std,Mag_Y_mean,Mag_Y_std,Mag_Z_mean,Mag_Z_std
Andres1,21.0,22,705.6363636363636,442.0,865.1570114987537,72.27272727272727,78.0,40.939201040300986,0.19251338454545447,0.006040105039921338,0.19251338454545447,0.006040105039921338,,,,,,,0.0068818177999999935,0.1250268906404837,0.02222209366200001,0.13169875178344692,-0.0004687307980000001,0.0578973127789245,,,,,,
Andres1,25.0,28,2939.642857142857,419.5,9199.885154861302,48.92857142857143,69.0,39.7133271289167,0.18707336111111109,0.0065993282277483755,0.18707336111111109,0.0065993282277483755,,,,,,,0.0067965952000000026,0.14126842042533438,0.00014914076599999702,0.13990256419602398,0.0016405574400000001,0.06396353112876671,,,,,,
Andres1,26.0,14,753.8571428571429,790.0,301.9351081338662,66.71428571428571,74.0,30.92848894743209,0.19346407,0.003827060449072775,0.19346407,0.003827060449072775,,,,,,,0.0058165219160000005,0.08954735066543364,0.007520996314,0.14220138848226244,0.005795215484000003,0.04383314342838533,,,,,,
Andres1,27.0,18,1471.888888888889,398.0,3212.0279981829412,66.1111111111111,65.0,26.107682990091465,0.19389979999999998,0.003856959813290928,0.19389979999999998,0.003856959813290928,,,,,,,0.0014701098740000015,0.12214892992795713,0.007648832155999998,0.1457726348492092,-0.004921671976000001,0.0628655586310515,,,,,,
Andres1,28.0,32,581.75,424.0,428.06673934485184,65.25,70.0,25.823761667632127,0.195098056875,0.004777032246335104,0.195098056875,0.004777032246335104,,,,,,,-0.0048577546099999955,0.14372643054767295,-0.009651590362,0.10935556000817934,0.011782183642000002,0.049364553652312966,,,,,,
Andres1,29.0,30,577.4,434.0,336.8871790801357,66.93333333333334,67.0,25.641669955274715,0.19191178125,0.010348569723669236,0.19191178125,0.010348569723669236,,,,,,,-0.021838587052000005,0.18366779987753115,-0.022200787930000004,0.21052327532964527,-0.0005113434020000028,0.0828640764692769,,,,,,
Andres1,30.0,12,1648.333333333333,1543.0,1292.135235440419,56.83333333333334,70.0,41.79194499741149,0.18692811666666667,0.008077317052178037,0.18692811666666667,0.008077317052178037,,,,,,,-0.003472868144000001,0.05303730464613282,0.00409074095,0.062342251548656274,0.000916155464,0.03297262553051168,,,,,,
Andres1,31.0,24,779.3333333333335,464.0,661.9782107555743,62.83333333333334,71.5,31.10344422124731,0.19444446250000005,0.0030413014888827482,0.19444446250000005,0.0030413014888827482,,,,,,,0.021786366798039216,0.08576091843646012,0.00898191589019608,0.10155342429930712,0.013639977994117642,0.04709095366160093,,,,,,
Andres1,33.0,20,1697.7,317.0,3271.1343954862714,64.2,64.5,9.852241707685957,0.18674138,0.02459909503978465,0.18674138,0.02459909503978465,,,,,,,0.009630284670000005,0.11859246276671352,0.01133475950399999,0.1328788852895295,0.00012783567199999992,0.04805906041212174,,,,,,
Andres1,34.0,52,416.3461538461538,218.5,511.8435653445449,37.53846153846154,6.0,38.957649589502466,0.18612369153846148,0.008380719047656639,0.18612369153846148,0.008380719047656639,,,,,,,-0.030510103685999993,0.18510381559401226,-0.021582915603999997,0.18101846004520253,-0.003068055236,0.059348604843492775,,,,,,
Andres1,35.0,32,573.75,405.0,496.73608016061536,66.8125,73.0,34.17058920572876,0.18740346272727265,0.02400975616614734,0.18740346272727265,0.02400975616614734,,,,,,,0.00021305893000000216,0.1188714125674978,0.001257049423999999,0.15457914488366387,0.006157416228000002,0.04278831337335253,,,,,,
Andres1,36.0,18,783.6666666666665,300.0,857.252879843515,39.111111111111114,6.0,40.51371509885401,0.1812636277777778,0.011218027268866393,0.1812636277777778,0.011218027268866393,,,,,,,0.006540922701999999,0.12806895180812633,0.00038350687999999994,0.08825663956480671,0.0077127500500000015,0.0375657632768288,,,,,,
Andres1,37.0,22,874.4545454545455,527.0,935.2104964804836,66.81818181818181,80.0,42.3858895903299,0.1964349554545455,0.0055339183030305465,0.1964349554545455,0.0055339183030305465,,,,,,,0.011377371004,0.10164938522879832,0.004282493362,0.10222059502206836,0.004815142034,0.03936879835612568,,,,,,
Andres1,39.0,22,1982.1818181818185,385.0,5186.397609481592,67.81818181818181,73.0,34.87640515253308,0.19393941,0.006018020341070871,0.19393941,0.006018020341070871,,,,,,,0.009672895984,0.13702319017040746,0.016746467230000003,0.1949654413015099,0.007180101538000002,0.05624715532487423,,,,,,
Andres1,40.0,16,530.875,427.0,274.45240935360727,62.375,72.0,24.703600084660877,0.19607845,0.003507558839409545,0.19607845,0.003507558839409545,,,,,,,0.0033024209679999982,0.09721917782370827,-4.261180599999916e-05,0.07954791810441184,0.007606220185999999,0.037556175486124506,,,,,,
Andres1,41.0,24,1171.0833333333333,427.5,2715.293737946842,78.91666666666667,82.0,26.241737516383854,0.19509805666666669,0.0052038373700540545,0.19509805666666669,0.0052038373700540545,,,,,,,-0.005092120012000003,0.16021030414421816,0.005901745040000005,0.18880436928903996,0.003643314892,0.06570777538259354,,,,,,
Andres1,42.0,40,397.45,345.5,239.0112252373802,61.0,66.0,30.683443160938214,0.196666685,0.005066616876323004,0.196666685,0.005066616876323004,,,,,,,0.014663498323529409,0.14095558915405074,0.00743619052352941,0.17441581800433054,0.004177635539215686,0.05901277418630198,,,,,,
Andres1,43.0,20,1010.7,640.0,685.1397343283744,39.8,34.0,37.76771107705629,0.18823530700000005,0.007843142631579916,0.18823530700000005,0.007843142631579916,,,,,,,0.008927188400000006,0.10259136700973832,0.011739572044000002,0.08249017116956285,-0.0012570503419999993,0.03323755034163914,,,,,,
Andres1,44.0,26,771.0769230769231,423.0,651.9479096699956,46.92307692307693,58.0,30.72312250423541,0.19168629000000004,0.005917113352321804,0.19168629000000004,0.005917113352321804,,,,,,,-0.01730042342999999,0.147392454495996,-0.0020666760139999986,0.10683957180204802,0.001129214704000001,0.040161004864823824,,,,,,
Andres1,45.0,24,690.8333333333335,510.0,710.5398502461907,72.91666666666667,68.0,59.03074442931232,0.1926274668,0.006631979226897952,0.1926274668,0.006631979226897952,,,,,,,0.010099013836000002,0.1175058079693213,0.006434393437999997,0.08429717172991567,0.0003195890660000006,0.04891105520873616,,,,,,
Andres1,46.0,40,457.4,389.5,277.832475082605,58.6,63.5,30.42229099646646,0.1974509995,0.00402576647579383,0.1974509995,0.00402576647579383,,,,,,,-0.0012357440919999998,0.15973385140128188,0.015510723026,0.13071699296244008,0.005837827463999999,0.05104868554788152,,,,,,
Andres1,47.0,30,624.0666666666667,399.0,665.9789214453591,56.93333333333333,64.0,34.55113532694624,0.19503269733333334,0.007905995150002853,0.19503269733333334,0.007905995150002853,,,,,,,-0.004069434094000001,0.14672818492147716,-0.008991105136000004,0.12550518736763513,0.00017044696799999856,0.0586102459195269,,,,,,
Andres1,48.0,30,630.0666666666667,434.0,397.92595626154707,57.33333333333334,64.0,27.662937212777955,0.19320263066666665,0.00790599644993027,0.19320263066666665,0.00790599644993027,,,,,,,0.0012570497080000005,0.13413588229828485,0.010482521697999994,0.15032167483354136,-0.0014488036559999998,0.05852300847230644,,,,,,
Andres1,49.0,44,392.3181818181818,353.0,189.45093255024068,64.04545454545455,71.5,38.05944882708688,0.19311548599999984,0.008450445908068833,0.19311548599999984,0.008450445908068833,,,,,,,-0.003153278919999997,0.17226404447567942,0.01663993834,0.16483792536261474,-0.0032385027239999987,0.07957964658364232,,,,,,
Andres1,50.0,38,490.4736842105263,239.0,656.8543190778516,29.73684210526316,6.0,33.095555433829546,0.18782251052631585,0.011739582903585916,0.18782251052631585,0.011739582903585916,,,,,,,-0.03125581241800002,0.1616903404239718,-0.012059161110000001,0.11117682569612382,0.012719645352,0.05843098535691819,,,,,,
Andres1,51.0,16,1150.125,378.0,2402.795838036539,55.125,61.5,44.12462059731668,0.1995098225,0.0062211781309432675,0.1995098225,0.0062211781309432675,,,,,,,0.013912779147999998,0.14358782494175948,0.028166451632,0.17980278552925608,0.008948494255999999,0.06297161162388394,,,,,,
Andres1,52.0,42,430.09523809523813,343.0,297.27948209755493,65.6190476190476,74.0,28.141563905504952,0.194345663255814,0.009540913340206335,0.194345663255814,0.009540913340206335,,,,,,,0.029316971112000014,0.16328540218016518,0.022264705482,0.16002689000414436,-0.0013635801739999998,0.0684526058186282,,,,,,
Andres1,53.0,35,514.8888888888888,355.5,467.4160369884488,46.82352941176471,58.0,34.1563231593318,0.19439777485714288,0.007007746394248447,0.19439777485714288,0.007007746394248447,,,,,,,-0.009545896311764704,0.1309700090115022,0.009775666031372546,0.1342594872222938,0.002151482533333334,0.052422779437576304,,,,,,
Andres1,54.0,21,628.8,477.0,501.8556233287285,63.0,80.0,37.72267222772003,0.1887955323809524,0.008158913415197448,0.1887955323809524,0.008158913415197448,,,,,,,-0.0009587668759999946,0.10851082368028647,-0.015595947076,0.09256212181157494,-0.004836448192000001,0.04859369528095736,,,,,,
Diego01,0.0,57,292.32142857142856,145.5,621.0884742588153,60.75862068965517,72.0,37.748845935447186,0.023157293518248155,0.004583254705002204,1.0,0.0,-0.0020878075072000035,0.1556057385566302,4.0404728168,0.1278729388941069,8.997311231999998,0.2256372556280617,-0.01356248642618182,0.1472929024776165,-0.009528941875636365,0.07227201668010867,-0.0020847164929090898,0.03872167077761842,17.528571499999995,0.24168719781438805,21.32142921428571,0.056810955425187375,5.567857239285713,0.1963624334351416
Diego01,1.0,69,224.14285714285717,117.0,417.0586178899826,63.32352941176471,73.0,36.58342114014613,0.02706784005747128,0.005053987081007664,1.0,0.0,-0.18918664094065046,0.33599092787060364,4.1833625898374,0.3535001936348268,8.915695373170736,0.6265313246493336,0.005355892183214286,0.08633410808825841,0.0008678657692857149,0.088660424910434,0.0004249875421428558,0.03965998754527965,17.60000018518518,0.13301272350997353,21.3481487037037,0.05798075375953679,5.655555699999997,0.08915565759992272
Diego01,2.0,70,219.8,135.0,348.71856172867774,67.28571428571429,74.0,34.13000355782494,0.027541654173410417,0.004553580346146489,1.0,0.0,-0.1122723340288,0.16400444354067004,4.1460890532,0.10741563708315474,8.958016434000003,0.2782666758890432,0.004496911612727273,0.060306562176529285,0.01064071737381818,0.08782624609150562,0.002035847101636364,0.03602053818668674,17.750000178571426,0.16666672222267145,21.757143071428565,0.1317365416362937,5.982142975,0.24198803662112506
Diego01,3.0,83,182.3170731707317,146.0,190.0780680436844,59.904761904761905,67.0,40.74837092288178,0.02703081386734701,0.005677686458277861,1.0,0.0,-0.07292037117894735,0.23937961999002194,4.2957070403508775,0.23673621115767,8.876878878947368,0.5472191397420817,-0.005617865273571432,0.09867667298439964,-0.0024264443867857157,0.07468979167039752,0.002486657845178572,0.020882066107698417,18.010714357142852,0.09560429082080846,21.896428642857128,0.03313411100720934,5.864285842857144,0.19853964352978176
Diego01,4.0,78,181.02564102564102,137.0,218.1360617378505,58.794871794871796,72.0,40.585957830380785,0.024144145589189182,0.005697977857764358,1.0,0.0,-0.15636863149171268,0.2216346973933373,4.214069171270717,0.16567259655164973,8.915379861878453,0.4174053735004901,0.012271560943636366,0.0745901139253199,0.0025884028487272704,0.060318391191444325,0.0004698109307272727,0.01692580306196901,17.753571607142856,0.15511564639573105,21.753571928571443,0.06372514973896913,6.1464287,0.11700636938309547
Diego01,5.0,56,314.5357142857143,161.0,519.360681218522,61.89285714285714,72.5,35.41640055922438,0.02577030981428569,0.00446614770112919,1.0,0.0,-0.3943777198679245,0.2034285029298699,4.1259227622641514,0.17042546627775487,8.966830275471697,0.4455887076372079,-0.010461154828571424,0.10109484909510327,0.011536188249285716,0.2169383075237132,0.004242895180357143,0.09050127218134757,17.98888892592593,0.2006399654269628,21.51851851851852,0.055726233547703084,6.222222288888889,0.12506407383464993
Diego01,6.0,50,181.52,105.0,198.46517746614052,62.84,80.0,31.49693106743365,0.02643790999166664,0.006319165666084772,1.0,0.0,-0.3142718893506495,0.21711764097531,3.864903692207793,0.3396253026614567,9.05943840064935,0.4023628545977101,-0.006206915514642858,0.102237118602477,-0.002633702130357145,0.09236822459167447,-0.0060872723149999995,0.07549055750046305,17.650000071428572,0.13471514528975248,21.73214339285713,0.081892762826958,6.471428571428571,0.07126966450997957
Diego01,7.0,26,986.9230769230768,180.0,1875.0033093987888,60.846153846153854,73.0,46.64376727539302,0.024705883733333326,0.0060966827155945385,1.0,0.0,-0.07009580104065044,0.19265354509300936,3.875961075609757,0.17587550227639662,9.05376523577236,0.3265598080113017,-0.00305560335490909,0.062825219628864,-0.0016210148094545453,0.0797513670795448,-0.003484153195090909,0.026024411401956302,18.06785714285715,0.04755948656056735,21.667857178571435,0.05479648976933675,6.5607142964285705,0.12572542066789674
Diego01,8.0,58,270.17241379310343,148.0,359.82833893057517,62.68965517241379,73.0,36.396726156027384,0.0270480808356164,0.005946986951192278,1.0,0.0,-0.15540513924418609,0.2661568194668893,3.897962905813952,0.2381660111814115,9.069624372093022,0.38937781727525583,-0.002978056100714285,0.08140900517990214,0.0017078045357142868,0.08581888670483838,0.002323033421428573,0.03295718026990503,18.14285717857143,0.06341274052910217,21.532142857142862,0.047559486560568666,7.114285799999999,0.14584188872870313
Diego01,9.0,70,231.25714285714287,147.0,238.89652483833234,53.542857142857144,64.0,36.225878674150685,0.025239884696808528,0.00486868491035157,1.0,0.0,-0.2512383446458101,0.1487687224111806,3.9119106491620137,0.15605477574180338,9.052579156424576,0.2729592640256505,-0.0011452613185454544,0.05678960161093855,0.0007780200618181817,0.09424776394017748,0.0034686038685454537,0.02611456992689408,17.91428589285714,0.186019171794965,21.503571428571423,0.0507874500183402,7.1214286571428564,0.05681132981885095
Diego01,10.0,32,600.875,142.5,1715.6822501073252,69.125,82.0,43.646878467995855,0.024594530296296286,0.007204711233331724,1.0,0.0,-0.0866468645945946,0.4705120070920298,4.073308556756756,0.4321176200428398,9.007455932432434,0.626551596561878,0.0028033475221428557,0.05214644028394408,-0.0017937624132142863,0.0488596284732085,0.0007958701625,0.016774363633845085,17.688889185185186,0.0847322580589722,21.429629629629623,0.04653216269680741,6.911111166666667,0.14500212642123794
Diego01,11.0,100,142.14,120.5,149.9527830447209,57.74,78.0,43.1243148422354,0.02567402093750013,0.007106666835510356,1.0,0.0,-0.2043345361487604,0.37412901162695655,4.366276724380166,0.2102035143238224,8.829007074380169,0.4310450872981486,0.004885644314181821,0.08978770008993682,-0.0003992836479999989,0.06779592845622591,0.0003143180454545452,0.016920799212160442,17.517857214285705,0.14415405303133136,21.85357164285714,0.16662690795667,5.9642858214285726,0.3129480153595516
Diego01,12.0,28,615.2857142857142,163.5,1455.0949970876304,61.5,61.5,28.95819267628633,0.02783224540277776,0.005433873961661229,1.0,0.0,-0.22124057024560007,0.3581309457429245,4.379157367200001,0.24252011854398295,8.834318573200001,0.4415441439046753,-0.011890141810714284,0.17301869674222764,-0.008807804912500002,0.11669167884533467,0.003544764314285715,0.13036600987687158,17.464285964285718,0.12535629433456935,22.017857142857146,0.06696362433535888,5.696428614285716,0.21340648621773364
Diego01,13.0,70,269.23333333333335,138.5,371.4782848188492,205.675,78.0,288.5622527600392,0.025715575132183914,0.0057576822692275535,1.0,0.0,-0.20694577671406256,0.30803991735521424,4.321282569921876,0.4183908855118745,8.851783605078131,0.4983395472371291,-0.005083359577499999,0.07281739805532922,0.00908182146392857,0.09060636496181253,0.002552108051250001,0.02769780955735956,17.442857428571426,0.1345182271640714,22.246428964285716,0.05762073820376488,5.517857185714287,0.10904838642557717
Diego01,14.0,90,154.82222222222222,122.0,134.66815930765938,54.68888888888889,63.0,33.24893861752461,0.02770344340343356,0.0054375088661430026,1.0,0.0,-0.16263620531012146,0.07857019300287646,4.062793557894737,0.0991989177410147,8.992430921052637,0.17249012260746738,-0.004121841883636361,0.07759114474847759,0.010096491336363636,0.09032175807870577,0.002591179075818182,0.03312546631016186,17.107407481481488,0.08738053138444878,22.26666733333333,0.04803892652598592,5.759259292592594,0.12483605841859427
Diego01,15.0,64,283.34375,165.0,291.7546040629616,48.40625,54.5,40.07803627843415,0.026760564788732358,0.007240049333329271,1.0,0.0,-0.20468683758260856,0.25923920042530313,4.181917992885375,0.3053336663675221,8.923660974703562,0.3533889129670077,-0.013515481221785712,0.05980991389119221,-0.01190576364857143,0.07071948192420599,-0.0014730579060714284,0.02633488321660157,17.182143107142853,0.10202996629107768,22.250000535714275,0.057735508044415684,5.985714317857143,0.12084351681229928
Diego01,16.0,52,281.76923076923083,96.5,519.4058380644027,76.80769230769229,85.0,34.72522913475934,0.026292934892617418,0.0059351693759975245,1.0,0.0,-0.09208597658436206,0.19593791473139585,4.221904586831274,0.20849639487980864,8.902908893004104,0.3909397575732145,-0.010308240227272726,0.072447719066772,0.0068866726170909035,0.08608344405743723,-0.00035208046963636344,0.021535815879926413,17.382143178571425,0.08189196813284526,22.37500025,0.04409541422585677,5.660714360714282,0.10306162832413332
Diego01,17.0,70,238.6,126.0,398.2460959522095,65.42857142857143,81.0,37.58542091750761,0.02745098188770059,0.005175780561555585,1.0,0.0,-0.08610872107747035,0.30895779547124724,4.032999763241103,0.20636671803982956,8.984180271936758,0.37436937217677546,-0.0007854854682142865,0.06406932552630819,0.0033222347196428586,0.07037825681523234,0.0013412855803571415,0.026433142805449776,17.471428714285707,0.1083788768741769,22.22500021428571,0.12056977386785114,5.807142942857142,0.16981154197632944
Diego01,18.0,70,227.3125,140.5,279.17533368025886,132.76315789473685,80.5,192.86775110625732,0.02652044028248593,0.005353808803375475,1.0,0.0,-0.11980800296614184,0.2819924277919769,4.158713961811025,0.1710508786664247,8.936866391732288,0.3440604839407089,0.00044298794545454337,0.06739033777938305,0.0004559273872727281,0.08403897973427978,0.002224660168727273,0.02082639762081049,17.464286178571438,0.17259258844909542,22.139285714285716,0.06852566815264895,6.4392857785714295,0.14488634790600438
Diego01,19.0,58,265.0,162.0,324.64651545950716,190.59375,81.0,285.72520741654176,0.027724125920397986,0.0064855733711102845,1.0,0.0,-0.1638284960647774,0.20379097606397864,4.0549031105263165,0.16800959429531606,8.980663056680159,0.2321712920860968,0.005912215583214289,0.05809603838843028,0.005994769860357142,0.05181804638082807,0.0012540190717857148,0.02259065840869969,17.72592618518518,0.04465805504655857,22.22222244444445,0.042366350946089724,6.7962963629629645,0.06493466626700281
Diego01,20.0,56,294.42857142857144,131.0,671.1048065508556,63.89285714285714,76.0,40.662421714434814,0.02647058981410256,0.008136512685429897,1.0,0.0,-0.21381658945573775,0.08103524016307022,3.8315069467213063,0.06524152250648041,9.073173071721312,0.15321244452582913,-0.0016690584642857133,0.11524756755016775,0.003987641431785713,0.08080168941088811,-0.00046949377875,0.04427071906427156,17.68214321428572,0.11239378289790228,21.999999999999996,0.09026709338484404,6.871428582142858,0.07628959306868288
Diego01,21.0,91,155.14285714285714,119.5,202.2234421561736,138.51020408163262,75.0,190.22159473109463,0.027617857319149064,0.004861231591713232,1.0,0.0,-0.2274656835648001,0.21498280279695745,4.006617765199999,0.2033705259971862,9.003392705199996,0.364602810902118,0.014848301249090909,0.0701194774871372,0.0005558871810909108,0.08790806356800955,0.0033464308283636364,0.047845490454471895,17.657143142857144,0.2644750715895096,21.332143,0.5584724261714071,6.221428582142856,0.3119320405737627
Diego01,22.0,74,204.54054054054055,130.0,255.09525395151627,65.02702702702703,74.0,34.86281566247792,0.027408356304347868,0.006469034660134695,1.0,0.0,-0.2400190080729411,0.2256321742631951,4.08792846470588,0.22009132119686967,8.955019668235291,0.4568171478624198,-0.005061541576785711,0.0740548347081424,-0.0026555185053571445,0.10296127936651593,0.0008831366173214285,0.03382886284909495,16.10714307142857,0.4171583651174637,20.3035715,0.3746427356364285,6.014285821428571,0.17994710422088436
Diego01,23.0,64,252.0625,121.5,570.0680173056885,60.53125,71.0,34.99399430040495,0.02803788334693879,0.007086134530011627,1.0,0.0,-0.1307178278144,0.2265779380634751,4.030713744000002,0.23208547133361246,8.990444461999994,0.33655922873128324,-0.008053591610909091,0.06144809091423219,0.0001005155854545437,0.08498114100932395,-0.001518278008909093,0.03416952888217565,16.392592740740746,0.2055497111669418,21.459259407407423,0.1802971810772552,6.459259281481483,0.13660519672430485
Diego01,24.0,52,328.5416666666667,172.0,449.7390527624994,147.25,88.0,187.23437975693184,0.02630410800943392,0.004748237227464129,1.0,0.0,-0.2286628221880001,0.3686109289512229,3.8847396312000013,0.36039286705387663,8.998719042800007,0.5345634144017691,0.00629400639464286,0.05581139018896957,-0.0028518679607142873,0.05565114477158765,-0.0016475908208928574,0.018681050101728637,16.717857571428574,0.08629694643043206,21.90000014285713,0.09428074702391116,5.85000005357143,0.2860976361444132
Diego01,25.0,71,149.62857142857143,91.0,307.12673047364103,75.72222222222223,88.0,35.669603795397485,0.02579341172164953,0.0046669476871139745,1.0,0.0,-0.10103451961295552,0.4751715492554192,4.536142663157894,0.4543752648676017,8.796381502834004,0.8608466212324671,0.006584962476363635,0.2064047424234791,0.00834164209927273,0.10582451932553608,-0.003295339894363636,0.06757485556898399,16.614285785714276,0.10079066262321336,22.585714321428586,0.12682521405726582,5.9250000428571425,0.33068393548099106
Diego01,26.0,6,3926.666666666666,478.0,6113.226016869762,67.0,86.0,55.01817881391568,0.01911764825,0.0037546165177602454,1.0,0.0,-0.041219834905600015,0.2589292244884016,4.6095919316000025,0.2256901551155037,8.698227977600009,0.4915915916990334,0.003043330085357144,0.168839885294649,-0.002524618077142857,0.08735776347354766,0.003228422692678573,0.0456714770837565,17.421428714285714,0.20066028835541552,22.314286214285715,0.13253725043014306,5.357142921428571,0.1573590919188959
Diego01,27.0,77,225.05128205128204,139.0,309.0638623086743,53.44736842105264,67.5,39.31143659218877,0.026117648554999998,0.00605794373913775,1.0,0.0,-0.10657809145176472,0.1820620817010355,4.289948930196078,0.15133684545725096,8.87755787647059,0.28929421515686066,0.0009094666356363627,0.10766139311123367,0.0037101732600000018,0.10140797542073196,0.0032797910727272736,0.036871597142701794,17.8321435,0.06118286840677872,22.257143357142848,0.057275367525028965,5.357142889285716,0.3023715978305706
